"","species","decimallongitude","decimallatitude","bio1","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","tmin1","tmin10","tmin11","tmin12","tmin2","tmin3","tmin4","tmin5","tmin6","tmin7","tmin8","tmin9"
"18861","Ginkgo_biloba",-74.004776,40.734749,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18862","Ginkgo_biloba",-74.005562,40.73521,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18863","Ginkgo_biloba",-74.007095,40.73814,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18864","Ginkgo_biloba",-74.007271,40.73814,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18865","Ginkgo_biloba",-74.007469,40.738758,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18866","Ginkgo_biloba",-73.987968,40.759808,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18867","Ginkgo_biloba",-73.988014,40.729923,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18868","Ginkgo_biloba",-73.988029,40.730202,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18869","Ginkgo_biloba",-73.988037,40.730949,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18870","Ginkgo_biloba",-73.988815,40.746132,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18871","Ginkgo_biloba",-73.989258,40.760353,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18872","Ginkgo_biloba",-73.989319,40.76038,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18873","Ginkgo_biloba",-73.990807,40.761009,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18874","Ginkgo_biloba",-73.991135,40.760487,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18875","Ginkgo_biloba",-73.991379,40.765327,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18876","Ginkgo_biloba",-73.991463,40.765125,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18877","Ginkgo_biloba",-73.991722,40.756371,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18878","Ginkgo_biloba",-73.992157,40.735397,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18879","Ginkgo_biloba",-73.992271,40.761623,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18880","Ginkgo_biloba",-73.992508,40.731411,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18881","Ginkgo_biloba",-73.993164,40.762798,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18882","Ginkgo_biloba",-73.993706,40.732861,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18883","Ginkgo_biloba",-73.995499,40.732674,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18884","Ginkgo_biloba",-73.99556,40.730724,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18885","Ginkgo_biloba",-73.995888,40.736057,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18886","Ginkgo_biloba",-73.996635,40.731861,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18887","Ginkgo_biloba",-73.997231,40.740025,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18888","Ginkgo_biloba",-73.997292,40.733387,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18889","Ginkgo_biloba",-73.99733,40.751965,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18890","Ginkgo_biloba",-73.99807,40.75985,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18891","Ginkgo_biloba",-73.999939,40.745903,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18892","Ginkgo_biloba",-74.001839,40.736008,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18893","Ginkgo_biloba",-74.001961,40.737663,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18894","Ginkgo_biloba",-74.002029,40.735722,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18895","Ginkgo_biloba",-74.002327,40.74691,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18896","Ginkgo_biloba",-74.002541,40.738132,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18897","Ginkgo_biloba",-74.002655,40.737617,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18898","Ginkgo_biloba",-74.002792,40.744663,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18899","Ginkgo_biloba",-74.003014,40.744759,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18900","Ginkgo_biloba",-74.003044,40.737595,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18901","Ginkgo_biloba",-74.003296,40.740074,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18902","Ginkgo_biloba",-74.003395,40.74012,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18903","Ginkgo_biloba",-74.003456,40.735519,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18904","Ginkgo_biloba",-74.004616,40.732712,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18905","Ginkgo_biloba",-74.006065,40.733776,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18906","Ginkgo_biloba",-74.006485,40.738754,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18907","Ginkgo_biloba",-73.989594,40.760498,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18908","Ginkgo_biloba",-73.990044,40.760689,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18909","Ginkgo_biloba",-73.990349,40.740192,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18910","Ginkgo_biloba",-73.991356,40.741421,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18911","Ginkgo_biloba",-73.992599,40.73558,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18912","Ginkgo_biloba",-73.993088,40.759502,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18913","Ginkgo_biloba",-73.99411,40.735325,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18914","Ginkgo_biloba",-73.994621,40.736427,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18915","Ginkgo_biloba",-73.995193,40.731243,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18916","Ginkgo_biloba",-73.995781,40.73518,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18917","Ginkgo_biloba",-73.996559,40.733101,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18918","Ginkgo_biloba",-73.997322,40.739296,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18919","Ginkgo_biloba",-73.998024,40.744228,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18920","Ginkgo_biloba",-73.998123,40.740692,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18921","Ginkgo_biloba",-73.999557,40.742538,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18922","Ginkgo_biloba",-73.999588,40.741783,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18923","Ginkgo_biloba",-74.001099,40.732601,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18924","Ginkgo_biloba",-74.001274,40.735844,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18925","Ginkgo_biloba",-74.001732,40.748337,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18926","Ginkgo_biloba",-74.0019,40.748409,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18927","Ginkgo_biloba",-74.003174,40.738132,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18928","Ginkgo_biloba",-74.003326,40.7342,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18929","Ginkgo_biloba",-74.005585,40.733192,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18930","Ginkgo_biloba",-74.006233,40.73941,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18931","Ginkgo_biloba",-74.007393,40.738754,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18932","Ginkgo_biloba",-73.988113,40.730244,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18933","Ginkgo_biloba",-73.98877,40.74033,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18934","Ginkgo_biloba",-73.989082,40.735828,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18935","Ginkgo_biloba",-73.989265,40.764439,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18936","Ginkgo_biloba",-73.989677,40.725502,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18937","Ginkgo_biloba",-73.990173,40.761799,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18938","Ginkgo_biloba",-73.990181,40.758282,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18939","Ginkgo_biloba",-73.993782,40.732716,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18940","Ginkgo_biloba",-73.994057,40.766666,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18941","Ginkgo_biloba",-73.99456,40.734661,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18942","Ginkgo_biloba",-73.994942,40.731449,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18943","Ginkgo_biloba",-73.995132,40.743008,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18944","Ginkgo_biloba",-73.998917,40.741501,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18945","Ginkgo_biloba",-74.000015,40.739594,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18946","Ginkgo_biloba",-74.000793,40.73457,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18947","Ginkgo_biloba",-74.002151,40.742863,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18948","Ginkgo_biloba",-74.002243,40.735695,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18949","Ginkgo_biloba",-74.002655,40.736309,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18950","Ginkgo_biloba",-74.003403,40.738136,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18951","Ginkgo_biloba",-74.003601,40.746578,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18952","Ginkgo_biloba",-74.003914,40.745136,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18953","Ginkgo_biloba",-74.005615,40.732704,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18954","Ginkgo_biloba",-74.00621,40.738754,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18955","Ginkgo_biloba",-74.007507,40.738758,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18956","Ginkgo_biloba",-73.988609,40.730499,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18957","Ginkgo_biloba",-73.988632,40.761719,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18958","Ginkgo_biloba",-73.989319,40.733292,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18959","Ginkgo_biloba",-73.989487,40.760448,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18960","Ginkgo_biloba",-73.989777,40.732651,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18961","Ginkgo_biloba",-73.98999,40.760666,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18962","Ginkgo_biloba",-73.993385,40.733234,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18963","Ginkgo_biloba",-73.993576,40.768726,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18964","Ginkgo_biloba",-73.993896,40.761791,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18965","Ginkgo_biloba",-73.994812,40.743748,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18966","Ginkgo_biloba",-73.995293,40.734135,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18967","Ginkgo_biloba",-73.997208,40.739246,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18968","Ginkgo_biloba",-73.998444,40.740246,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18969","Ginkgo_biloba",-74.001648,40.734444,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18970","Ginkgo_biloba",-74.002525,40.737625,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18971","Ginkgo_biloba",-74.003159,40.735565,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18972","Ginkgo_biloba",-74.003548,40.734165,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18973","Ginkgo_biloba",-74.003967,40.735447,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18974","Ginkgo_biloba",-74.004326,40.736069,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18975","Ginkgo_biloba",-74.00473,40.735336,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18976","Ginkgo_biloba",-74.004791,40.73481,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18977","Ginkgo_biloba",-74.005318,40.735249,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18978","Ginkgo_biloba",-74.00563,40.738754,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18979","Ginkgo_biloba",-74.005821,40.736588,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18980","Ginkgo_biloba",-74.007095,40.736958,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18981","Ginkgo_biloba",-73.987381,40.736641,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18982","Ginkgo_biloba",-73.98764,40.736752,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18983","Ginkgo_biloba",-73.987885,40.725548,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18984","Ginkgo_biloba",-73.988464,40.73122,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18985","Ginkgo_biloba",-73.990692,40.762585,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18986","Ginkgo_biloba",-73.990753,40.760998,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"18987","Ginkgo_biloba",-73.994125,40.735302,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18988","Ginkgo_biloba",-73.995171,40.731239,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18989","Ginkgo_biloba",-73.996582,40.740517,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18990","Ginkgo_biloba",-73.996735,40.743687,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18991","Ginkgo_biloba",-73.997131,40.743851,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"18992","Ginkgo_biloba",-74.000252,40.745167,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18993","Ginkgo_biloba",-74.000519,40.739807,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18994","Ginkgo_biloba",-74.000778,40.747929,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18995","Ginkgo_biloba",-74.001373,40.732021,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18996","Ginkgo_biloba",-74.001732,40.74192,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18997","Ginkgo_biloba",-74.00219,40.735699,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18998","Ginkgo_biloba",-74.00248,40.744915,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"18999","Ginkgo_biloba",-74.003311,40.737579,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
